X1,X2
-8.460784314,49.38823529
-8.388235294,49.38823529
-8.315686275,49.38823529
-8.243137255,49.38823529
-8.170588235,49.38823529
-8.098039216,49.38823529
-8.025490196,49.38823529
-7.952941176,49.38823529
-7.880392157,49.38823529
-7.807843137,49.38823529
-7.735294118,49.38823529
-7.662745098,49.38823529
-7.590196078,49.38823529
-7.517647059,49.38823529
-7.445098039,49.38823529
-7.37254902,49.38823529
-7.3,49.38823529
-7.22745098,49.38823529
-7.154901961,49.38823529
-7.082352941,49.38823529
-7.009803922,49.38823529
-6.937254902,49.38823529
-6.864705882,49.38823529
-6.792156863,49.38823529
-6.719607843,49.38823529
-6.647058824,49.38823529
-6.574509804,49.38823529
-6.501960784,49.38823529
-6.429411765,49.38823529
-6.356862745,49.38823529
-6.284313725,49.38823529
-6.211764706,49.38823529
-6.139215686,49.38823529
-6.066666667,49.38823529
-5.994117647,49.38823529
-5.921568627,49.38823529
-5.849019608,49.38823529
-5.776470588,49.38823529
-5.703921569,49.38823529
-5.631372549,49.38823529
-5.558823529,49.38823529
-5.48627451,49.38823529
-5.41372549,49.38823529
-5.341176471,49.38823529
-5.268627451,49.38823529
-5.196078431,49.38823529
-5.123529412,49.38823529
-5.050980392,49.38823529
-4.978431373,49.38823529
-4.905882353,49.38823529
-4.833333333,49.38823529
-4.760784314,49.38823529
-4.688235294,49.38823529
-4.615686275,49.38823529
-4.543137255,49.38823529
-4.470588235,49.38823529
-4.398039216,49.38823529
-4.325490196,49.38823529
-4.252941176,49.38823529
-4.180392157,49.38823529
-4.107843137,49.38823529
-4.035294118,49.38823529
-3.962745098,49.38823529
-3.890196078,49.38823529
-3.817647059,49.38823529
-3.745098039,49.38823529
-3.67254902,49.38823529
-3.6,49.38823529
-3.52745098,49.38823529
-3.454901961,49.38823529
-3.382352941,49.38823529
-3.309803922,49.38823529
-3.237254902,49.38823529
-3.164705882,49.38823529
-3.092156863,49.38823529
-3.019607843,49.38823529
-2.947058824,49.38823529
-2.874509804,49.38823529
-2.801960784,49.38823529
-2.729411765,49.38823529
-2.656862745,49.38823529
-2.584313725,49.38823529
-2.511764706,49.38823529
-2.439215686,49.38823529
-2.366666667,49.38823529
-2.294117647,49.38823529
-2.221568627,49.38823529
-2.149019608,49.38823529
-2.076470588,49.38823529
-2.003921569,49.38823529
-1.931372549,49.38823529
-1.858823529,49.38823529
-1.78627451,49.38823529
-1.71372549,49.38823529
-1.641176471,49.38823529
-1.568627451,49.38823529
-1.496078431,49.38823529
-1.423529412,49.38823529
-1.350980392,49.38823529
-1.278431373,49.38823529
-1.205882353,49.38823529
-1.133333333,49.38823529
-1.060784314,49.38823529
-0.988235294,49.38823529
-0.915686275,49.38823529
-0.843137255,49.38823529
-0.770588235,49.38823529
-0.698039216,49.38823529
-0.625490196,49.38823529
-0.552941176,49.38823529
-0.480392157,49.38823529
-0.407843137,49.38823529
-0.335294118,49.38823529
-0.262745098,49.38823529
-0.190196078,49.38823529
-0.117647059,49.38823529
-0.045098039,49.38823529
0.02745098,49.38823529
0.1,49.38823529
0.17254902,49.38823529
0.245098039,49.38823529
0.317647059,49.38823529
0.390196078,49.38823529
0.462745098,49.38823529
0.535294118,49.38823529
0.607843137,49.38823529
0.680392157,49.38823529
0.752941176,49.38823529
0.825490196,49.38823529
0.898039216,49.38823529
0.970588235,49.38823529
1.043137255,49.38823529
1.115686275,49.38823529
1.188235294,49.38823529
1.260784314,49.38823529
1.333333333,49.38823529
1.405882353,49.38823529
1.478431373,49.38823529
1.550980392,49.38823529
1.623529412,49.38823529
1.696078431,49.38823529
1.768627451,49.38823529
1.841176471,49.38823529
1.91372549,49.38823529
1.98627451,49.38823529
2.058823529,49.38823529
2.131372549,49.38823529
2.203921569,49.38823529
2.276470588,49.38823529
2.349019608,49.38823529
2.421568627,49.38823529
2.494117647,49.38823529
2.566666667,49.38823529
2.639215686,49.38823529
2.711764706,49.38823529
2.784313725,49.38823529
2.856862745,49.38823529
2.929411765,49.38823529
3.001960784,49.38823529
3.074509804,49.38823529
3.147058824,49.38823529
3.219607843,49.38823529
3.292156863,49.38823529
3.364705882,49.38823529
3.437254902,49.38823529
3.509803922,49.38823529
3.582352941,49.38823529
3.654901961,49.38823529
3.72745098,49.38823529
3.8,49.38823529
3.87254902,49.38823529
3.945098039,49.38823529
4.017647059,49.38823529
4.090196078,49.38823529
4.162745098,49.38823529
4.235294118,49.38823529
4.307843137,49.38823529
4.380392157,49.38823529
4.452941176,49.38823529
4.525490196,49.38823529
4.598039216,49.38823529
4.670588235,49.38823529
4.743137255,49.38823529
4.815686275,49.38823529
4.888235294,49.38823529
4.960784314,49.38823529
5.033333333,49.38823529
5.105882353,49.38823529
5.178431373,49.38823529
5.250980392,49.38823529
5.323529412,49.38823529
5.396078431,49.38823529
5.468627451,49.38823529
5.541176471,49.38823529
5.61372549,49.38823529
5.68627451,49.38823529
5.758823529,49.38823529
5.831372549,49.38823529
5.903921569,49.38823529
5.976470588,49.38823529
6.049019608,49.38823529
6.121568627,49.38823529
6.194117647,49.38823529
6.266666667,49.38823529
6.339215686,49.38823529
6.411764706,49.38823529
6.484313725,49.38823529
6.556862745,49.38823529
6.629411765,49.38823529
6.701960784,49.38823529
6.774509804,49.38823529
6.847058824,49.38823529
6.919607843,49.38823529
6.992156863,49.38823529
7.064705882,49.38823529
7.137254902,49.38823529
7.209803922,49.38823529
7.282352941,49.38823529
7.354901961,49.38823529
7.42745098,49.38823529
7.5,49.38823529
-11,49.44117647
-10.92745098,49.44117647
-10.85490196,49.44117647
-10.78235294,49.44117647
-10.70980392,49.44117647
-10.6372549,49.44117647
-10.56470588,49.44117647
-10.49215686,49.44117647
-10.41960784,49.44117647
-10.34705882,49.44117647
-10.2745098,49.44117647
-10.20196078,49.44117647
-10.12941176,49.44117647
-10.05686275,49.44117647
-9.984313725,49.44117647
-9.911764706,49.44117647
-9.839215686,49.44117647
-9.766666667,49.44117647
-9.694117647,49.44117647
-9.621568627,49.44117647
-9.549019608,49.44117647
-9.476470588,49.44117647
-9.403921569,49.44117647
-9.331372549,49.44117647
-9.258823529,49.44117647
-9.18627451,49.44117647
-9.11372549,49.44117647
-9.041176471,49.44117647
-8.968627451,49.44117647
-8.896078431,49.44117647
-8.823529412,49.44117647
-8.750980392,49.44117647
-8.678431373,49.44117647
-8.605882353,49.44117647
-8.533333333,49.44117647
-8.460784314,49.44117647
-8.388235294,49.44117647
-8.315686275,49.44117647
-8.243137255,49.44117647
-8.170588235,49.44117647
-8.098039216,49.44117647
-8.025490196,49.44117647
-7.952941176,49.44117647
-7.880392157,49.44117647
-7.807843137,49.44117647
-7.735294118,49.44117647
-7.662745098,49.44117647
-7.590196078,49.44117647
-7.517647059,49.44117647
-7.445098039,49.44117647
-7.37254902,49.44117647
-7.3,49.44117647
-7.22745098,49.44117647
-7.154901961,49.44117647
-7.082352941,49.44117647
-7.009803922,49.44117647
-6.937254902,49.44117647
-6.864705882,49.44117647
-6.792156863,49.44117647
-6.719607843,49.44117647
-6.647058824,49.44117647
-6.574509804,49.44117647
-6.501960784,49.44117647
-6.429411765,49.44117647
-6.356862745,49.44117647
-6.284313725,49.44117647
-6.211764706,49.44117647
-6.139215686,49.44117647
-6.066666667,49.44117647
-5.994117647,49.44117647
-5.921568627,49.44117647
-5.849019608,49.44117647
-5.776470588,49.44117647
-5.703921569,49.44117647
-5.631372549,49.44117647
-5.558823529,49.44117647
-5.48627451,49.44117647
-5.41372549,49.44117647
-5.341176471,49.44117647
-5.268627451,49.44117647
-5.196078431,49.44117647
-5.123529412,49.44117647
-5.050980392,49.44117647
-4.978431373,49.44117647
-4.905882353,49.44117647
-4.833333333,49.44117647
-4.760784314,49.44117647
-4.688235294,49.44117647
-4.615686275,49.44117647
-4.543137255,49.44117647
-4.470588235,49.44117647
-4.398039216,49.44117647
-4.325490196,49.44117647
-4.252941176,49.44117647
-4.180392157,49.44117647
-4.107843137,49.44117647
-4.035294118,49.44117647
-3.962745098,49.44117647
-3.890196078,49.44117647
-3.817647059,49.44117647
-3.745098039,49.44117647
-3.67254902,49.44117647
-3.6,49.44117647
-3.52745098,49.44117647
-3.454901961,49.44117647
-3.382352941,49.44117647
-3.309803922,49.44117647
-3.237254902,49.44117647
-3.164705882,49.44117647
-3.092156863,49.44117647
-3.019607843,49.44117647
-2.947058824,49.44117647
-2.874509804,49.44117647
-2.801960784,49.44117647
-2.729411765,49.44117647
-2.656862745,49.44117647
-2.584313725,49.44117647
-2.511764706,49.44117647
-2.439215686,49.44117647
-2.366666667,49.44117647
-2.294117647,49.44117647
-2.221568627,49.44117647
-2.149019608,49.44117647
-2.076470588,49.44117647
-2.003921569,49.44117647
-1.931372549,49.44117647
-1.858823529,49.44117647
-1.78627451,49.44117647
-1.71372549,49.44117647
-1.641176471,49.44117647
-1.568627451,49.44117647
-1.496078431,49.44117647
-1.423529412,49.44117647
-1.350980392,49.44117647
-1.278431373,49.44117647
-1.205882353,49.44117647
-1.133333333,49.44117647
-1.060784314,49.44117647
-0.988235294,49.44117647
-0.915686275,49.44117647
-0.843137255,49.44117647
-0.770588235,49.44117647
-0.698039216,49.44117647
-0.625490196,49.44117647
-0.552941176,49.44117647
-0.480392157,49.44117647
-0.407843137,49.44117647
-0.335294118,49.44117647
-0.262745098,49.44117647
-0.190196078,49.44117647
-0.117647059,49.44117647
-0.045098039,49.44117647
0.02745098,49.44117647
0.1,49.44117647
0.17254902,49.44117647
0.245098039,49.44117647
0.317647059,49.44117647
0.390196078,49.44117647
0.462745098,49.44117647
0.535294118,49.44117647
0.607843137,49.44117647
0.680392157,49.44117647
0.752941176,49.44117647
0.825490196,49.44117647
0.898039216,49.44117647
0.970588235,49.44117647
1.043137255,49.44117647
1.115686275,49.44117647
1.188235294,49.44117647
1.260784314,49.44117647
1.333333333,49.44117647
1.405882353,49.44117647
1.478431373,49.44117647
1.550980392,49.44117647
1.623529412,49.44117647
1.696078431,49.44117647
1.768627451,49.44117647
1.841176471,49.44117647
1.91372549,49.44117647
1.98627451,49.44117647
2.058823529,49.44117647
2.131372549,49.44117647
2.203921569,49.44117647
2.276470588,49.44117647
2.349019608,49.44117647
2.421568627,49.44117647
2.494117647,49.44117647
2.566666667,49.44117647
2.639215686,49.44117647
2.711764706,49.44117647
2.784313725,49.44117647
2.856862745,49.44117647
2.929411765,49.44117647
3.001960784,49.44117647
3.074509804,49.44117647
3.147058824,49.44117647
3.219607843,49.44117647
3.292156863,49.44117647
3.364705882,49.44117647
3.437254902,49.44117647
3.509803922,49.44117647
3.582352941,49.44117647
3.654901961,49.44117647
3.72745098,49.44117647
3.8,49.44117647
3.87254902,49.44117647
3.945098039,49.44117647
4.017647059,49.44117647
4.090196078,49.44117647
4.162745098,49.44117647
4.235294118,49.44117647
4.307843137,49.44117647
4.380392157,49.44117647
4.452941176,49.44117647
4.525490196,49.44117647
4.598039216,49.44117647
4.670588235,49.44117647
4.743137255,49.44117647
4.815686275,49.44117647
4.888235294,49.44117647
4.960784314,49.44117647
5.033333333,49.44117647
5.105882353,49.44117647
5.178431373,49.44117647
5.250980392,49.44117647
5.323529412,49.44117647
5.396078431,49.44117647
5.468627451,49.44117647
5.541176471,49.44117647
5.61372549,49.44117647
5.68627451,49.44117647
5.758823529,49.44117647
5.831372549,49.44117647
5.903921569,49.44117647
5.976470588,49.44117647
6.049019608,49.44117647
6.121568627,49.44117647
6.194117647,49.44117647
6.266666667,49.44117647
6.339215686,49.44117647
6.411764706,49.44117647
6.484313725,49.44117647
6.556862745,49.44117647
6.629411765,49.44117647
6.701960784,49.44117647
6.774509804,49.44117647
6.847058824,49.44117647
6.919607843,49.44117647
6.992156863,49.44117647
7.064705882,49.44117647
7.137254902,49.44117647
7.209803922,49.44117647
7.282352941,49.44117647
7.354901961,49.44117647
7.42745098,49.44117647
7.5,49.44117647
-11,49.49411765
-10.92745098,49.49411765
-10.85490196,49.49411765
-10.78235294,49.49411765
-10.70980392,49.49411765
-10.6372549,49.49411765
-10.56470588,49.49411765
-10.49215686,49.49411765
-10.41960784,49.49411765
-10.34705882,49.49411765
-10.2745098,49.49411765
-10.20196078,49.49411765
-10.12941176,49.49411765
-10.05686275,49.49411765
-9.984313725,49.49411765
-9.911764706,49.49411765
-9.839215686,49.49411765
-9.766666667,49.49411765
-9.694117647,49.49411765
-9.621568627,49.49411765
-9.549019608,49.49411765
-9.476470588,49.49411765
-9.403921569,49.49411765
-9.331372549,49.49411765
-9.258823529,49.49411765
-9.18627451,49.49411765
-9.11372549,49.49411765
-9.041176471,49.49411765
-8.968627451,49.49411765
-8.896078431,49.49411765
-8.823529412,49.49411765
-8.750980392,49.49411765
-8.678431373,49.49411765
-8.605882353,49.49411765
-8.533333333,49.49411765
-8.460784314,49.49411765
-8.388235294,49.49411765
-8.315686275,49.49411765
-8.243137255,49.49411765
-8.170588235,49.49411765
-8.098039216,49.49411765
-8.025490196,49.49411765
-7.952941176,49.49411765
-7.880392157,49.49411765
-7.807843137,49.49411765
-7.735294118,49.49411765
-7.662745098,49.49411765
-7.590196078,49.49411765
-7.517647059,49.49411765
-7.445098039,49.49411765
-7.37254902,49.49411765
-7.3,49.49411765
-7.22745098,49.49411765
-7.154901961,49.49411765
-7.082352941,49.49411765
-7.009803922,49.49411765
-6.937254902,49.49411765
-6.864705882,49.49411765
-6.792156863,49.49411765
-6.719607843,49.49411765
-6.647058824,49.49411765
-6.574509804,49.49411765
-6.501960784,49.49411765
-6.429411765,49.49411765
-6.356862745,49.49411765
-6.284313725,49.49411765
-6.211764706,49.49411765
-6.139215686,49.49411765
-6.066666667,49.49411765
-5.994117647,49.49411765
-5.921568627,49.49411765
-5.849019608,49.49411765
-5.776470588,49.49411765
-5.703921569,49.49411765
-5.631372549,49.49411765
-5.558823529,49.49411765
-5.48627451,49.49411765
-5.41372549,49.49411765
-5.341176471,49.49411765
-5.268627451,49.49411765
-5.196078431,49.49411765
-5.123529412,49.49411765
-5.050980392,49.49411765
-4.978431373,49.49411765
-4.905882353,49.49411765
-4.833333333,49.49411765
-4.760784314,49.49411765
-4.688235294,49.49411765
-4.615686275,49.49411765
-4.543137255,49.49411765
-4.470588235,49.49411765
-4.398039216,49.49411765
-4.325490196,49.49411765
-4.252941176,49.49411765
-4.180392157,49.49411765
-4.107843137,49.49411765
-4.035294118,49.49411765
-3.962745098,49.49411765
-3.890196078,49.49411765
-3.817647059,49.49411765
-3.745098039,49.49411765
-3.67254902,49.49411765
-3.6,49.49411765
-3.52745098,49.49411765
-3.454901961,49.49411765
-3.382352941,49.49411765
-3.309803922,49.49411765
-3.237254902,49.49411765
-3.164705882,49.49411765
-3.092156863,49.49411765
-3.019607843,49.49411765
-2.947058824,49.49411765
-2.874509804,49.49411765
-2.801960784,49.49411765
-2.729411765,49.49411765
-2.656862745,49.49411765
-2.584313725,49.49411765
-2.511764706,49.49411765
-2.439215686,49.49411765
-2.366666667,49.49411765
-2.294117647,49.49411765
-2.221568627,49.49411765
-2.149019608,49.49411765
-2.076470588,49.49411765
-2.003921569,49.49411765
-1.931372549,49.49411765
-1.858823529,49.49411765
-1.78627451,49.49411765
-1.71372549,49.49411765
-1.641176471,49.49411765
-1.568627451,49.49411765
-1.496078431,49.49411765
-1.423529412,49.49411765
-1.350980392,49.49411765
-1.278431373,49.49411765
-1.205882353,49.49411765
-1.133333333,49.49411765
-1.060784314,49.49411765
-0.988235294,49.49411765
-0.915686275,49.49411765
-0.843137255,49.49411765
-0.770588235,49.49411765
-0.698039216,49.49411765
-0.625490196,49.49411765
-0.552941176,49.49411765
-0.480392157,49.49411765
-0.407843137,49.49411765
-0.335294118,49.49411765
-0.262745098,49.49411765
-0.190196078,49.49411765
-0.117647059,49.49411765
-0.045098039,49.49411765
0.02745098,49.49411765
0.1,49.49411765
0.17254902,49.49411765
0.245098039,49.49411765
0.317647059,49.49411765
0.390196078,49.49411765
0.462745098,49.49411765
0.535294118,49.49411765
0.607843137,49.49411765
0.680392157,49.49411765
0.752941176,49.49411765
0.825490196,49.49411765
0.898039216,49.49411765
0.970588235,49.49411765
1.043137255,49.49411765
1.115686275,49.49411765
1.188235294,49.49411765
1.260784314,49.49411765
1.333333333,49.49411765
1.405882353,49.49411765
1.478431373,49.49411765
1.550980392,49.49411765
1.623529412,49.49411765
1.696078431,49.49411765
1.768627451,49.49411765
1.841176471,49.49411765
1.91372549,49.49411765
1.98627451,49.49411765
2.058823529,49.49411765
2.131372549,49.49411765
2.203921569,49.49411765
2.276470588,49.49411765
2.349019608,49.49411765
2.421568627,49.49411765
2.494117647,49.49411765
2.566666667,49.49411765
2.639215686,49.49411765
2.711764706,49.49411765
2.784313725,49.49411765
2.856862745,49.49411765
2.929411765,49.49411765
3.001960784,49.49411765
3.074509804,49.49411765
3.147058824,49.49411765
3.219607843,49.49411765
3.292156863,49.49411765
3.364705882,49.49411765
3.437254902,49.49411765
3.509803922,49.49411765
3.582352941,49.49411765
3.654901961,49.49411765
3.72745098,49.49411765
3.8,49.49411765
3.87254902,49.49411765
3.945098039,49.49411765
4.017647059,49.49411765
4.090196078,49.49411765
4.162745098,49.49411765
4.235294118,49.49411765
4.307843137,49.49411765
4.380392157,49.49411765
4.452941176,49.49411765
4.525490196,49.49411765
4.598039216,49.49411765
4.670588235,49.49411765
4.743137255,49.49411765
4.815686275,49.49411765
4.888235294,49.49411765
4.960784314,49.49411765
5.033333333,49.49411765
5.105882353,49.49411765
5.178431373,49.49411765
5.250980392,49.49411765
5.323529412,49.49411765
5.396078431,49.49411765
5.468627451,49.49411765
5.541176471,49.49411765
5.61372549,49.49411765
5.68627451,49.49411765
5.758823529,49.49411765
5.831372549,49.49411765
5.903921569,49.49411765
5.976470588,49.49411765
6.049019608,49.49411765
6.121568627,49.49411765
6.194117647,49.49411765
6.266666667,49.49411765
6.339215686,49.49411765
6.411764706,49.49411765
6.484313725,49.49411765
6.556862745,49.49411765
6.629411765,49.49411765
6.701960784,49.49411765
6.774509804,49.49411765
6.847058824,49.49411765
6.919607843,49.49411765
6.992156863,49.49411765
7.064705882,49.49411765
7.137254902,49.49411765
7.209803922,49.49411765
7.282352941,49.49411765
7.354901961,49.49411765
7.42745098,49.49411765
7.5,49.49411765
-11,49.54705882
-10.92745098,49.54705882
-10.85490196,49.54705882
-10.78235294,49.54705882
-10.70980392,49.54705882
-10.6372549,49.54705882
-10.56470588,49.54705882
-10.49215686,49.54705882
-10.41960784,49.54705882
-10.34705882,49.54705882
-10.2745098,49.54705882
-10.20196078,49.54705882
-10.12941176,49.54705882
-10.05686275,49.54705882
-9.984313725,49.54705882
-9.911764706,49.54705882
-9.839215686,49.54705882
-9.766666667,49.54705882
-9.694117647,49.54705882
-9.621568627,49.54705882
-9.549019608,49.54705882
-9.476470588,49.54705882
-9.403921569,49.54705882
-9.331372549,49.54705882
-9.258823529,49.54705882
-9.18627451,49.54705882
-9.11372549,49.54705882
-9.041176471,49.54705882
-8.968627451,49.54705882
-8.896078431,49.54705882
-8.823529412,49.54705882
-8.750980392,49.54705882
-8.678431373,49.54705882
-8.605882353,49.54705882
-8.533333333,49.54705882
-8.460784314,49.54705882
-8.388235294,49.54705882
-8.315686275,49.54705882
-8.243137255,49.54705882
-8.170588235,49.54705882
-8.098039216,49.54705882
-8.025490196,49.54705882
-7.952941176,49.54705882
-7.880392157,49.54705882
-7.807843137,49.54705882
-7.735294118,49.54705882
-7.662745098,49.54705882
-7.590196078,49.54705882
-7.517647059,49.54705882
-7.445098039,49.54705882
-7.37254902,49.54705882
-7.3,49.54705882
-7.22745098,49.54705882
-7.154901961,49.54705882
-7.082352941,49.54705882
-7.009803922,49.54705882
-6.937254902,49.54705882
-6.864705882,49.54705882
-6.792156863,49.54705882
-6.719607843,49.54705882
-6.647058824,49.54705882
-6.574509804,49.54705882
-6.501960784,49.54705882
-6.429411765,49.54705882
-6.356862745,49.54705882
-6.284313725,49.54705882
-6.211764706,49.54705882
-6.139215686,49.54705882
-6.066666667,49.54705882
-5.994117647,49.54705882
-5.921568627,49.54705882
-5.849019608,49.54705882
-5.776470588,49.54705882
-5.703921569,49.54705882
-5.631372549,49.54705882
-5.558823529,49.54705882
-5.48627451,49.54705882
-5.41372549,49.54705882
-5.341176471,49.54705882
-5.268627451,49.54705882
-5.196078431,49.54705882
-5.123529412,49.54705882
-5.050980392,49.54705882
-4.978431373,49.54705882
-4.905882353,49.54705882
-4.833333333,49.54705882
-4.760784314,49.54705882
-4.688235294,49.54705882
-4.615686275,49.54705882
-4.543137255,49.54705882
-4.470588235,49.54705882
-4.398039216,49.54705882
-4.325490196,49.54705882
-4.252941176,49.54705882
-4.180392157,49.54705882
-4.107843137,49.54705882
-4.035294118,49.54705882
-3.962745098,49.54705882
-3.890196078,49.54705882
-3.817647059,49.54705882
-3.745098039,49.54705882
-3.67254902,49.54705882
-3.6,49.54705882
-3.52745098,49.54705882
-3.454901961,49.54705882
-3.382352941,49.54705882
-3.309803922,49.54705882
-3.237254902,49.54705882
-3.164705882,49.54705882
-3.092156863,49.54705882
-3.019607843,49.54705882
-2.947058824,49.54705882
-2.874509804,49.54705882
-2.801960784,49.54705882
-2.729411765,49.54705882
-2.656862745,49.54705882
-2.584313725,49.54705882
-2.511764706,49.54705882
-2.439215686,49.54705882
-2.366666667,49.54705882
-2.294117647,49.54705882
-2.221568627,49.54705882
-2.149019608,49.54705882
-2.076470588,49.54705882
-2.003921569,49.54705882
-1.931372549,49.54705882
-1.858823529,49.54705882
-1.78627451,49.54705882
-1.71372549,49.54705882
-1.641176471,49.54705882
-1.568627451,49.54705882
-1.496078431,49.54705882
-1.423529412,49.54705882
-1.350980392,49.54705882
-1.278431373,49.54705882
-1.205882353,49.54705882
-1.133333333,49.54705882
-1.060784314,49.54705882
-0.988235294,49.54705882
-0.915686275,49.54705882
-0.843137255,49.54705882
-0.770588235,49.54705882
-0.698039216,49.54705882
-0.625490196,49.54705882
-0.552941176,49.54705882
-0.480392157,49.54705882
-0.407843137,49.54705882
-0.335294118,49.54705882
-0.262745098,49.54705882
-0.190196078,49.54705882
-0.117647059,49.54705882
-0.045098039,49.54705882
0.02745098,49.54705882
0.1,49.54705882
0.17254902,49.54705882
0.245098039,49.54705882
0.317647059,49.54705882
0.390196078,49.54705882
0.462745098,49.54705882
0.535294118,49.54705882
0.607843137,49.54705882
0.680392157,49.54705882
0.752941176,49.54705882
0.825490196,49.54705882
0.898039216,49.54705882
0.970588235,49.54705882
1.043137255,49.54705882
1.115686275,49.54705882
1.188235294,49.54705882
1.260784314,49.54705882
1.333333333,49.54705882
1.405882353,49.54705882
1.478431373,49.54705882
1.550980392,49.54705882
1.623529412,49.54705882
1.696078431,49.54705882
1.768627451,49.54705882
1.841176471,49.54705882
1.91372549,49.54705882
1.98627451,49.54705882
2.058823529,49.54705882
2.131372549,49.54705882
2.203921569,49.54705882
2.276470588,49.54705882
2.349019608,49.54705882
2.421568627,49.54705882
2.494117647,49.54705882
2.566666667,49.54705882
2.639215686,49.54705882
2.711764706,49.54705882
2.784313725,49.54705882
2.856862745,49.54705882
2.929411765,49.54705882
3.001960784,49.54705882
3.074509804,49.54705882
3.147058824,49.54705882
3.219607843,49.54705882
3.292156863,49.54705882
3.364705882,49.54705882
3.437254902,49.54705882
3.509803922,49.54705882
3.582352941,49.54705882
3.654901961,49.54705882
3.72745098,49.54705882
3.8,49.54705882
3.87254902,49.54705882
3.945098039,49.54705882
4.017647059,49.54705882
4.090196078,49.54705882
4.162745098,49.54705882
4.235294118,49.54705882
4.307843137,49.54705882
4.380392157,49.54705882
4.452941176,49.54705882
4.525490196,49.54705882
4.598039216,49.54705882
4.670588235,49.54705882
4.743137255,49.54705882
4.815686275,49.54705882
4.888235294,49.54705882
4.960784314,49.54705882
5.033333333,49.54705882
5.105882353,49.54705882
5.178431373,49.54705882
5.250980392,49.54705882
5.323529412,49.54705882
5.396078431,49.54705882
5.468627451,49.54705882
5.541176471,49.54705882
5.61372549,49.54705882
5.68627451,49.54705882
5.758823529,49.54705882
5.831372549,49.54705882
5.903921569,49.54705882
5.976470588,49.54705882
6.049019608,49.54705882
6.121568627,49.54705882
6.194117647,49.54705882
6.266666667,49.54705882
6.339215686,49.54705882
6.411764706,49.54705882
6.484313725,49.54705882
6.556862745,49.54705882
6.629411765,49.54705882
6.701960784,49.54705882
6.774509804,49.54705882
6.847058824,49.54705882
6.919607843,49.54705882
6.992156863,49.54705882
7.064705882,49.54705882
7.137254902,49.54705882
7.209803922,49.54705882
7.282352941,49.54705882
7.354901961,49.54705882
7.42745098,49.54705882
7.5,49.54705882
-11,49.6
-10.92745098,49.6
-10.85490196,49.6
-10.78235294,49.6
-10.70980392,49.6
-10.6372549,49.6
-10.56470588,49.6
-10.49215686,49.6
-10.41960784,49.6
-10.34705882,49.6
-10.2745098,49.6
-10.20196078,49.6
-10.12941176,49.6
-10.05686275,49.6
-9.984313725,49.6
-9.911764706,49.6
-9.839215686,49.6
-9.766666667,49.6
-9.694117647,49.6
-9.621568627,49.6
-9.549019608,49.6
-9.476470588,49.6
-9.403921569,49.6
-9.331372549,49.6
-9.258823529,49.6
-9.18627451,49.6
-9.11372549,49.6
-9.041176471,49.6
-8.968627451,49.6
-8.896078431,49.6
-8.823529412,49.6
-8.750980392,49.6
-8.678431373,49.6
-8.605882353,49.6
-8.533333333,49.6
-8.460784314,49.6
-8.388235294,49.6
-8.315686275,49.6
-8.243137255,49.6
-8.170588235,49.6
-8.098039216,49.6
-8.025490196,49.6
-7.952941176,49.6
-7.880392157,49.6
-7.807843137,49.6
-7.735294118,49.6
-7.662745098,49.6
-7.590196078,49.6
-7.517647059,49.6
-7.445098039,49.6
-7.37254902,49.6
-7.3,49.6
-7.22745098,49.6
-7.154901961,49.6
-7.082352941,49.6
-7.009803922,49.6
-6.937254902,49.6
-6.864705882,49.6
-6.792156863,49.6
-6.719607843,49.6
-6.647058824,49.6
-6.574509804,49.6
-6.501960784,49.6
-6.429411765,49.6
-6.356862745,49.6
-6.284313725,49.6
-6.211764706,49.6
-6.139215686,49.6
-6.066666667,49.6
-5.994117647,49.6
-5.921568627,49.6
-5.849019608,49.6
-5.776470588,49.6
-5.703921569,49.6
-5.631372549,49.6
-5.558823529,49.6
-5.48627451,49.6
-5.41372549,49.6
-5.341176471,49.6
-5.268627451,49.6
-5.196078431,49.6
-5.123529412,49.6
-5.050980392,49.6
-4.978431373,49.6
-4.905882353,49.6
-4.833333333,49.6
-4.760784314,49.6
-4.688235294,49.6
-4.615686275,49.6
-4.543137255,49.6
-4.470588235,49.6
-4.398039216,49.6
-4.325490196,49.6
-4.252941176,49.6
-4.180392157,49.6
-4.107843137,49.6
-4.035294118,49.6
-3.962745098,49.6
-3.890196078,49.6
-3.817647059,49.6
-3.745098039,49.6
-3.67254902,49.6
-3.6,49.6
-3.52745098,49.6
-3.454901961,49.6
-3.382352941,49.6
-3.309803922,49.6
-3.237254902,49.6
-3.164705882,49.6
-3.092156863,49.6
-3.019607843,49.6
-2.947058824,49.6
-2.874509804,49.6
-2.801960784,49.6
-2.729411765,49.6
-2.656862745,49.6
-2.584313725,49.6
-2.511764706,49.6
-2.439215686,49.6
-2.366666667,49.6
-2.294117647,49.6
-2.221568627,49.6
-2.149019608,49.6
-2.076470588,49.6
-2.003921569,49.6
-1.931372549,49.6
-1.858823529,49.6
-1.78627451,49.6
-1.71372549,49.6
-1.641176471,49.6
-1.568627451,49.6
-1.496078431,49.6
-1.423529412,49.6
-1.350980392,49.6
-1.278431373,49.6
-1.205882353,49.6
-1.133333333,49.6
-1.060784314,49.6
-0.988235294,49.6
-0.915686275,49.6
-0.843137255,49.6
-0.770588235,49.6
-0.698039216,49.6
-0.625490196,49.6
-0.552941176,49.6
-0.480392157,49.6
